country,manufacturing_site,vendor,molecule_test_type,brand,scheduled_delivery_date_y,country_idsum,country_idcount,country_idmean,country_packsum,country_packcount,country_packmean,country_quantitysum,country_quantitycount,country_quantitymean,country_valuesum,country_valuecount,country_valuemean,country_pricesum,country_pricecount,country_pricemean,country_pricesum,country_pricecount,country_pricemean,country_designationsum,country_designationcount,country_designationmean,country_usdsum,country_usdcount,country_usdmean,country_calculatedsum,country_calculatedcount,country_calculatedmean,country_calculatedsum,country_calculatedcount,country_calculatedmean
Côte d'Ivoire,Roche Basel,SCMS from RDC,Saquinavir,Invirase,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Côte d'Ivoire,"Standard Diagnostics, Korea",SCMS from RDC,"HIV 1/2, Bioline 3.0 Kit (no accessories)",Bioline,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Côte d'Ivoire,"Cipla, Patalganga, India",SCMS from RDC,Abacavir,Generic,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Abacavir,Generic,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Côte d'Ivoire,Roche Basel,SCMS from RDC,Saquinavir,Invirase,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Abacavir,Generic,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Côte d'Ivoire,GSK Ware (UK),SCMS from RDC,Abacavir/Lamivudine/Zidovudine,Trizivir,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Côte d'Ivoire,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Côte d'Ivoire,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2007,1823321,164,11117.810975609756,16497,164,100.59146341463415,1145218,164,6983.036585365854,12069370.48,164,73593.7224390244,5462.44,164,33.30756097560975,333.07,164,2.0309146341463413,101,164,0.6158536585365854,16712.21,164,101.90371951219511,174738.09755537624,164,1065.4762046059527,6894705.876910577,164,42040.88949335717
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Nevirapine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,ABBVIE Ludwigshafen Germany,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Zidovudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Strides, Bangalore, India.",STRIDES ARCOLAB LIMITED,Stavudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Nevirapine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Zidovudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Zidovudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine/Nevirapine/Zidovudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Efavirenz,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,ABBVIE Ludwigshafen Germany,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Zidovudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Efavirenz,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,ABBVIE (Abbott) Logis. UK,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Kaletra,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Abacavir,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,Roche Madrid,Hoffmann-La Roche ltd Basel,Nelfinavir (as mesilate),Viracept,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,ABBVIE Ludwigshafen Germany,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Ranbaxy, Paonta Shahib, India",SUN PHARMACEUTICAL INDUSTRIES LTD (RANBAXY LABORATORIES LIMITED),Lamivudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Didanosine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Abacavir,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Efavirenz,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,ABBVIE (Abbott) Logis. UK,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,Gilead(Nycomed) Oranienburg DE,"GILEAD SCIENCES IRELAND, INC.",Tenofovir Disoproxil Fumarate,Viread,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Stavudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Strides, Bangalore, India.",STRIDES ARCOLAB LIMITED,Nevirapine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Ranbaxy, Paonta Shahib, India",SUN PHARMACEUTICAL INDUSTRIES LTD (RANBAXY LABORATORIES LIMITED),Zidovudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,ABBVIE Ludwigshafen Germany,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Didanosine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Ranbaxy, Paonta Shahib, India",SUN PHARMACEUTICAL INDUSTRIES LTD (RANBAXY LABORATORIES LIMITED),Zidovudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine/Nevirapine/Zidovudine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Didanosine,Generic,2007,145807,37,3940.7297297297296,4430,37,119.72972972972973,537320,37,14522.162162162162,3966193.4,37,107194.41621621621,1027.6499999999999,37,27.774324324324322,10.37,37,0.28027027027027024,25,37,0.6756756756756757,2953.81,37,79.8327027027027,51853.39552484968,37,1401.4431222932346,3288056.296848867,37,88866.38640132073
Ethiopia,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Stavudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,ABBVIE GmbH & Co.KG Wiesbaden,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Stavudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Stavudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Stavudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,Gilead(Nycomed) Oranienburg DE,SCMS from RDC,Tenofovir Disoproxil Fumarate,Viread,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"MSD Manati, Puerto Rico, (USA)",SCMS from RDC,Efavirenz,Stocrin/Sustiva,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Ranbaxy, Paonta Shahib, India",SCMS from RDC,Lamivudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Capillus HIV Kit",Capillus,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,Gilead(Nycomed) Oranienburg DE,SCMS from RDC,Tenofovir Disoproxil Fumarate,Viread,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Ranbaxy, Paonta Shahib, India",SCMS from RDC,Lamivudine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2007,331718,31,10700.58064516129,3630,31,117.09677419354838,458520,31,14790.967741935483,1839009.62,31,59322.890967741936,394.74,31,12.733548387096775,6.3100000000000005,31,0.2035483870967742,20,31,0.6451612903225806,2433.61,31,78.50354838709679,160441.12384471158,31,5175.520124022954,9756113.099354,31,314713.3257856129
